강원도 강릉시 교동	140-16	140	16	강릉역 블루핀	월세	22	202204	20	300	50	13	2020	강릉대로 285	-	-	-
경기도 화성시 병점동	376-11	376	11	병점역 써밋프라움	전세	24.12	202204	21	"15,500"	0	4	2020	경기대로 1011	-	-	-
경기도 화성시 병점동	376-11	376	11	병점역 써밋프라움	전세	24.12	202204	30	"15,500"	0	3	2020	경기대로 1011	-	-	-
경기도 화성시 병점동	376-11	376	11	병점역 써밋프라움	전세	24.12	202204	30	"15,500"	0	10	2020	경기대로 1011	-	-	-
경기도 화성시 병점동	871	871	0	병점역 효성 해링턴 플레이스	전세	31.15	202204	27	"11,025"	0	9	2013	떡전골로 60	-	-	-
경기도 안산단원구 선부동	1087-16	1087	16	보광그랑베르	전세	52.34	202204	21	"14,000"	0	2	2015	 	-	-	-
인천광역시 미추홀구 주안동	1506-5	1506	5	보광그랑베르	전세	67.46	202204	1	"29,000"	0	3	2018	동주길10번길 14	-	-	-
서울특별시 동대문구 답십리동	530-4	530	4	보광타워	월세	17.51	202204	5	"1,000"	43	5	2019	황물로 90	-	-	-
서울특별시 동대문구 답십리동	530-4	530	4	보광타워	전세	28.14	202204	7	"23,000"	0	5	2019	황물로 90	-	-	-
서울특별시 동대문구 답십리동	530-4	530	4	보광타워	월세	17.51	202204	9	"5,000"	18	5	2019	황물로 90	-	-	-
서울특별시 동대문구 답십리동	530-4	530	4	보광타워	전세	29.51	202204	18	"21,000"	0	7	2019	황물로 90	-	-	-
서울특별시 동대문구 답십리동	530-4	530	4	보광타워	전세	17.51	202204	20	"13,650"	0	3	2019	황물로 90	-	-	-
경기도 부천시 심곡동	140-4	140	4	보보스오피스텔	월세	27.74	202204	30	500	40	3	2002	43	-	-	-
서울특별시 송파구 방이동	47-13	47	13	보보스타워	월세	26.97	202204	3	"11,000"	25	2	2004	오금로11길 49	-	-	-
서울특별시 송파구 방이동	47-13	47	13	보보스타워	월세	27.63	202204	4	500	50	5	2004	오금로11길 49	-	-	-
서울특별시 은평구 구산동	02월 03일	2	3	보성리엔빌	전세	44.89	202204	10	"20,000"	0	3	2014	서오릉로 157-7	-	-	-
서울특별시 금천구 독산동	952-34	952	34	보성빌딩	전세	28.17	202204	5	"9,000"	0	3	2013	남부순환로 1364	-	-	-
부산광역시 사상구 괘법동	541-14	541	14	보성오페라	월세	23.03	202204	22	"4,000"	20	17	2020	광장로103번길 31	-	-	-
부산광역시 사상구 괘법동	541-14	541	14	보성오페라	월세	22.87	202204	28	"3,000"	25	3	2020	광장로103번길 31	-	-	-
서울특별시 관악구 봉천동	41-306	41	306	보성오피스텔	전세	26.55	202204	9	"13,650"	0	8	2001	관악로25길 17	-	-	-
서울특별시 관악구 봉천동	41-306	41	306	보성오피스텔	전세	21.3	202204	24	"12,600"	0	2	2001	관악로25길 17	-	-	-
서울특별시 도봉구 창동	655-28	655	28	보성오피스텔	전세	26.34	202204	8	"12,000"	0	6	2003	도봉로110나길 5	-	-	-
부산광역시 동구 범일동	830-77	830	77	봄여름가을겨울	월세	68.82	202204	18	"2,000"	70	3	2013	자성로133번길 46	-	-	-
광주광역시 남구 주월동	1333	1333	0	봉선주월 대라수 어썸브릿지	전세	84.87	202204	2	"24,000"	0	22	2022	서문대로 827	-	-	-
광주광역시 남구 주월동	1333	1333	0	봉선주월 대라수 어썸브릿지	전세	84.79	202204	14	"23,000"	0	27	2022	서문대로 827	-	-	-
서울특별시 강남구 삼성동	Sep-45	45	9	봉은사로 461 주상복합 (주식회사 프레스티지)	월세	38.66	202204	22	"3,700"	187	7	null	 	-	-	-
서울특별시 관악구 봉천동	1628-15	1628	15	봉천동 오피스텔(1628-15)	전세	14.88	202204	16	"10,000"	0	4	2003	봉천로 566	-	-	-
대구광역시 동구 신천동	326-21	326	21	부띠끄시티 드라마	월세	23.35	202204	1	300	45	10	2016	 	-	-	-
대구광역시 동구 신천동	326-21	326	21	부띠끄시티 드라마	월세	27.58	202204	4	"2,000"	33	6	2016	 	-	-	-
대구광역시 동구 신천동	331-1	331	1	부띠끄시티 테라스	월세	25.11	202204	2	500	45	12	2016	동부로26길 1	-	-	-
대구광역시 동구 신천동	331-1	331	1	부띠끄시티 테라스	월세	25.11	202204	7	"2,000"	35	3	2016	동부로26길 1	-	-	-
대구광역시 동구 신천동	331-1	331	1	부띠끄시티 테라스	월세	21.15	202204	16	500	40	5	2016	동부로26길 1	-	-	-
대구광역시 동구 신천동	331-1	331	1	부띠끄시티 테라스	월세	29.84	202204	21	500	57	8	2016	동부로26길 1	-	-	-
대구광역시 동구 신천동	331-1	331	1	부띠끄시티 테라스	월세	21.15	202204	21	500	42	9	2016	동부로26길 1	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	월세	26.56	202204	11	500	45	5	2015	 	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	월세	26.89	202204	16	"1,000"	42	16	2015	 	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	월세	26.56	202204	22	500	50	16	2015	 	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	월세	21.5	202204	22	500	42	3	2015	 	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	전세	26.56	202204	27	"10,000"	0	7	2015	 	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	월세	26.56	202204	27	500	50	17	2015	 	-	-	-
대구광역시 동구 신천동	286-2	286	2	부띠크시티 오피스텔	월세	26.56	202204	29	500	50	9	2015	 	-	-	-
부산광역시 서구 부민동1가	36-13	36	13	부민 부백 자연애	전세	78.36	202204	27	"20,000"	0	3	2014	구덕로194번길 15	-	-	-
부산광역시 연제구 연산동	1361-7	1361	7	부산 더샵 시티애비뉴	월세	23.23	202204	3	500	45	15	2015	 	-	-	-
부산광역시 연제구 연산동	1361-7	1361	7	부산 더샵 시티애비뉴	월세	23.97	202204	4	500	45	31	2015	 	-	-	-
부산광역시 연제구 연산동	1361-7	1361	7	부산 더샵 시티애비뉴	월세	23.97	202204	13	300	45	25	2015	 	-	-	-
부산광역시 연제구 연산동	1361-7	1361	7	부산 더샵 시티애비뉴	월세	23.23	202204	15	"3,000"	25	25	2015	 	-	-	-
부산광역시 연제구 연산동	1361-7	1361	7	부산 더샵 시티애비뉴	전세	23.23	202204	18	"8,500"	0	15	2015	 	-	-	-
부산광역시 연제구 연산동	1366-1	1366	1	부산 더샵 시티애비뉴2차	월세	29.98	202204	9	"1,000"	60	16	2016	시청로 12	-	-	-
부산광역시 연제구 연산동	1366-1	1366	1	부산 더샵 시티애비뉴2차	월세	29.98	202204	15	500	60	10	2016	시청로 12	-	-	-
부산광역시 연제구 연산동	1366-1	1366	1	부산 더샵 시티애비뉴2차	월세	29.98	202204	26	"2,000"	44	18	2016	시청로 12	-	-	-
부산광역시 연제구 연산동	1366-1	1366	1	부산 더샵 시티애비뉴2차	월세	29.98	202204	27	"11,000"	10	13	2016	시청로 12	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	2	500	40	14	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	2	500	37	6	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	7	300	37	3	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	전세	24.56	202204	14	"9,450"	0	17	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	16	300	40	8	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	17	300	32	3	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	18	500	37	15	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	전세	24.56	202204	21	"8,400"	0	12	2020	명지국제2로 16	-	-	-
부산광역시 강서구 명지동	Feb-04	3604	2	부산 명지 제나우스 블루오션 오피스텔	월세	24.56	202204	22	500	45	10	2020	명지국제2로 16	-	-	-
부산광역시 부산진구 범천동	848-8	848	8	부산 범일 로얄팰리스 2차	월세	51.03	202204	15	"1,000"	77	6	2020	범일로 176	-	-	-
부산광역시 부산진구 범천동	848-8	848	8	부산 범일 로얄팰리스 2차	월세	51.74	202204	22	"1,000"	80	14	2020	범일로 176	-	-	-
부산광역시 부산진구 범천동	848-8	848	8	부산 범일 로얄팰리스 2차	월세	51.03	202204	26	"1,000"	85	10	2020	범일로 176	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.06	202204	1	500	43	11	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.23	202204	1	500	43	10	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.19	202204	4	500	37	20	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	35.49	202204	5	"1,000"	60	18	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.19	202204	6	500	44	7	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.23	202204	6	400	43	5	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.19	202204	6	500	39	17	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	35.49	202204	8	"1,000"	60	11	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.19	202204	16	500	37	16	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	전세	35.49	202204	21	"14,000"	0	5	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	22.19	202204	22	500	38	17	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	27.2	202204	26	500	47	9	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	May-32	3432	5	부산명지 대방디엠시티 센텀오션1차	월세	35.49	202204	29	"1,000"	60	14	2021	명지국제6로 99	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	28.46	202204	2	500	52	3	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	35.49	202204	2	"1,000"	63	9	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	22.19	202204	3	500	41	10	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	27.32	202204	9	500	38	11	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	전세	27.32	202204	12	"14,000"	0	18	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	전세	24.33	202204	14	"13,000"	0	10	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	전세	35.49	202204	16	"15,500"	0	16	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	28.46	202204	16	"10,000"	10	13	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	28.46	202204	21	500	50	15	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	27.2	202204	22	"4,000"	15	14	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	월세	22.19	202204	22	500	49	19	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	전세	27.2	202204	23	"12,000"	0	13	2021	명지국제6로 107	-	-	-
부산광역시 강서구 명지동	Mar-32	3432	3	부산명지 대방디엠시티 센텀오션2차	전세	48.75	202204	30	"22,500"	0	19	2021	명지국제6로 107	-	-	-
부산광역시 동구 초량동	593	593	0	부산역 삼정그린코아 더시티	월세	23.76	202204	21	500	43	5	2021	 	-	-	-
부산광역시 동구 초량동	1165-1	1165	1	부산역 유림 로미오	월세	36.59	202204	8	"11,000"	1	4	2014	중앙대로274번길 7-7	-	-	-
경기도 시흥시 월곶동	1008-3	1008	3	부성타워	전세	35.79	202204	21	"16,000"	0	14	2019	월곶중앙로58번길 15	-	-	-
경기도 시흥시 월곶동	1008-3	1008	3	부성타워	전세	50.61	202204	27	"21,500"	0	18	2019	월곶중앙로58번길 15	-	-	-
경기도 부천시 소사본동	Jun-65	65	6	부성파인	전세	57.07	202204	3	"30,000"	0	9	null	경인로 376	-	-	-
경기도 부천시 소사본동	Jun-65	65	6	부성파인	전세	57.07	202204	9	"26,250"	0	14	null	경인로 376	-	-	-
경기도 부천시 소사본동	Jun-65	65	6	부성파인	전세	57.07	202204	11	"22,700"	0	5	null	경인로 376	-	-	-
경기도 부천시 소사본동	Jun-65	65	6	부성파인	전세	57.07	202204	21	"27,000"	0	15	null	경인로 376	-	-	-
경상남도 김해시 부원동	606-3	606	3	부원동 그린코아 센텀	월세	20.62	202204	13	500	37	4	2018	김해대로 2349	-	-	-
경상남도 김해시 부원동	606-3	606	3	부원동 그린코아 센텀	월세	32.09	202204	27	"3,000"	50	4	2018	김해대로 2349	-	-	-
경상남도 김해시 부원동	606-3	606	3	부원동 그린코아 센텀	전세	19.98	202204	29	"10,000"	0	3	2018	김해대로 2349	-	-	-
부산광역시 수영구 광안동	75-21	75	21	부일 센텀 스타	월세	26.4	202204	2	"15,000"	12	3	2017	수영로680번길 27-6	-	-	-
서울특별시 영등포구 영등포동6가	01월 22일	22	1	부자빌딩	전세	17.77	202204	14	"18,000"	0	10	2016	영중로 69	-	-	-
경기도 부천시 심곡동	145-6	145	6	부천역 푸르지오시티	월세	20.07	202204	1	500	40	8	2014	500	-	-	-
경기도 부천시 옥길동	776-1	776	1	부천옥길자이	월세	78.96	202204	9	"5,000"	84	21	2018	범안로219번길 19	-	-	-
경기도 부천시 옥길동	776-1	776	1	부천옥길자이	전세	78.96	202204	9	"24,800"	0	19	2018	범안로219번길 19	-	-	-
인천광역시 남동구 논현동	646-1	646	1	부티크 646	월세	18.1	202204	9	300	30	11	2013	논현로26번길 12	-	-	-
인천광역시 부평구 부평동	439-12	439	12	부평 대우마이빌	월세	32.57	202204	7	500	45	8	2004	부평대로 102	-	-	-
인천광역시 부평구 부평동	439-12	439	12	부평 대우마이빌	월세	32.57	202204	11	"2,300"	35	14	2004	부평대로 102	-	-	-
인천광역시 부평구 부평동	439-12	439	12	부평 대우마이빌	월세	30.29	202204	22	500	45	10	2004	부평대로 102	-	-	-
인천광역시 부평구 부평동	439-12	439	12	부평 대우마이빌	월세	36.82	202204	29	500	50	12	2004	부평대로 102	-	-	-
인천광역시 부평구 부평동	954	954	0	부평구청역대명벨리온	전세	46.66	202204	14	"22,050"	0	4	2019	 	-	-	-
인천광역시 부평구 부평동	954	954	0	부평구청역대명벨리온	월세	31.49	202204	27	500	66	21	2019	 	-	-	-
인천광역시 부평구 부평동	Mar-54	54	3	부평쌍용플래티넘	월세	29.46	202204	1	500	40	8	2004	부평대로 163	-	-	-
인천광역시 부평구 부평동	Mar-54	54	3	부평쌍용플래티넘	전세	25.87	202204	3	"7,350"	0	13	2004	부평대로 163	-	-	-
인천광역시 부평구 부평동	Mar-54	54	3	부평쌍용플래티넘	전세	21.06	202204	6	"7,000"	0	16	2004	부평대로 163	-	-	-
인천광역시 부평구 부평동	Mar-54	54	3	부평쌍용플래티넘	월세	29.46	202204	9	500	48	17	2004	부평대로 163	-	-	-
인천광역시 부평구 부평동	Mar-54	54	3	부평쌍용플래티넘	월세	21.06	202204	14	500	40	14	2004	부평대로 163	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	전세	47.12	202204	3	"26,500"	0	22	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	22.27	202204	4	"1,000"	50	12	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	22.27	202204	14	"3,500"	40	24	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	24.28	202204	16	700	50	17	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	22.27	202204	18	500	55	25	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	전세	22.27	202204	23	"13,500"	0	19	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	전세	22.27	202204	25	"14,000"	0	20	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	24.28	202204	26	500	58	5	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	24.28	202204	30	500	58	13	2021	대정로 7	-	-	-
인천광역시 부평구 부평동	374-1	374	1	부평한라비발디	월세	24.28	202204	30	"1,000"	55	13	2021	대정로 7	-	-	-
서울특별시 도봉구 방학동	719-2	719	2	북한산현대렉시온오피스텔	월세	26.4	202204	6	500	50	8	2004	도봉로152길 16	-	-	-
서울특별시 도봉구 방학동	719-2	719	2	북한산현대렉시온오피스텔	월세	32.1	202204	6	500	65	2	2004	도봉로152길 16	-	-	-
서울특별시 도봉구 방학동	719-2	719	2	북한산현대렉시온오피스텔	월세	26.4	202204	11	500	55	6	2004	도봉로152길 16	-	-	-
서울특별시 도봉구 방학동	719-2	719	2	북한산현대렉시온오피스텔	월세	26.4	202204	13	500	55	4	2004	도봉로152길 16	-	-	-
서울특별시 도봉구 방학동	719-2	719	2	북한산현대렉시온오피스텔	월세	26.4	202204	13	500	53	3	2004	도봉로152길 16	-	-	-
서울특별시 도봉구 방학동	719-2	719	2	북한산현대렉시온오피스텔	월세	26.4	202204	15	"1,000"	50	8	2004	도봉로152길 16	-	-	-
